#U root
#C 16K
#C Acquisition started at Wed Dec 16 22:49:39 2020
#S 3247 ascanct mono1_energy 8929.0 9779.0 3400 0.1 0.2
#L Pt_No  mono1_energy  albaem01_ti  albaem01_ch1  albaem01_ch2  albaem01_ch3  albaem01_ch4  xspress301_counter  xspress301_ch1_roi1  xspress301_ch2_roi1  xspress301_ch3_roi1  xspress301_ch4_roi1  xspress301_ch5_roi1  xspress301_ch6_roi1  xspress301_ch7_roi1  xspress301ch1rst  xspress301ch1tim  xspress301ch1tot  xspress301ch2rst  xspress301ch2tim  xspress301ch2tot  xspress301ch3rst  xspress301ch3tim  xspress301ch3tot  xspress301ch4rst  xspress301ch4tim  xspress301ch4tot  xspress301ch5rst  xspress301ch5tim  xspress301ch5tot  xspress301ch6rst  xspress301ch6tim  xspress301ch6tot  xspress301ch7rst  xspress301ch7tim  xspress301ch7tot  xspress301_ch1_roi1_roicorr  xspress301_ch2_roi1_roicorr  xspress301_ch3_roi1_roicorr  xspress301_ch4_roi1_roicorr  xspress301_ch5_roi1_roicorr  xspress301_ch6_roi1_roicorr  xspress301_ch7_roi1_roicorr  dt
0 8929.0 0.1 2.81755899772e-06 2.81649393913e-06 6.75280595437e-06 8.61491545653e-07 0.1 1935.0 3189.0 3018.0 1898.0 1046.0 751.0 2134.0 61848.0 8000055.0 49069.0 79637.0 8000055.0 66180.0 49560.0 8000055.0 57578.0 52193.0 8000055.0 53152.0 41901.0 8000055.0 34386.0 26784.0 8000055.0 24656.0 74703.0 8000055.0 57548.0 2092.34510062 3547.08311632 3299.67390114 2062.16387055 1103.97877257 780.056920523 2341.10790607 0.02
1 8929.25 0.1 2.81675998981e-06 2.81684300838e-06 6.75235833877e-06 8.62926091903e-07 0.1 1935.0 3147.0 3001.0 1851.0 1035.0 772.0 2164.0 61156.0 8000054.0 48608.0 79975.0 8000054.0 66382.0 49736.0 8000054.0 57724.0 52180.0 8000054.0 53094.0 42448.0 8000054.0 34705.0 26418.0 8000054.0 24436.0 73227.0 8000054.0 56632.0 2090.71656395 3501.6134404 3281.8865709 2010.92092631 1092.95389917 801.579486141 2370.26466855 0.320000183699
2 8929.5 0.1 2.81674861908e-06 2.81702151665e-06 6.75489376753e-06 8.6150939648e-07 0.1 1925.0 3136.0 2986.0 1814.0 1065.0 723.0 2156.0 61225.0 8000055.0 48603.0 79830.0 8000055.0 66228.0 49454.0 8000055.0 57529.0 52081.0 8000055.0 53101.0 42140.0 8000055.0 34509.0 26855.0 8000055.0 24777.0 74340.0 8000055.0 57328.0 2079.91573901 3488.48160738 3264.39954483 1970.71832678 1124.26805309 751.110297399 2364.34072591 0.620000367398
3 8929.75 0.1 2.81628327492e-06 2.81673064599e-06 6.75369849572e-06 8.63594152989e-07 0.1 1985.0 3220.0 2827.0 1797.0 1062.0 722.0 2104.0 61457.0 8000054.0 48793.0 80636.0 8000054.0 66914.0 49292.0 8000054.0 57381.0 51738.0 8000054.0 52659.0 42236.0 8000054.0 34507.0 26580.0 8000054.0 24576.0 73904.0 8000054.0 57059.0 2145.41711869 3586.08778283 3089.81942494 1950.87071918 1121.11205595 749.8293537 2306.24255803 0.920000551097
4 8930.0 0.1 2.81612787491e-06 2.81660079956e-06 6.755384543e-06 8.61940139379e-07 0.1 1873.0 3114.0 2793.0 1837.0 1141.0 688.0 2134.0 61553.0 8000053.0 48853.0 80084.0 8000053.0 66539.0 49285.0 8000053.0 57199.0 52003.0 8000053.0 53106.0 42289.0 8000053.0 34542.0 26423.0 8000053.0 24431.0 73910.0 8000053.0 57074.0 2024.57267856 3465.77996811 3051.82092947 1995.69919366 1204.57890995 714.356360487 2339.18107857 1.2200007348
5 8930.25 0.1 2.81651643606e-06 2.81654944787e-06 6.75722696842e-06 8.63853356777e-07 0.1 1959.0 3118.0 2927.0 1791.0 1128.0 711.0 2089.0 61325.0 8000054.0 48782.0 79906.0 8000054.0 66313.0 49553.0 8000054.0 57529.0 51823.0 8000054.0 52667.0 42391.0 8000054.0 34757.0 26582.0 8000054.0 24590.0 73945.0 8000054.0 57085.0 2117.24356877 3468.94614255 3199.94201142 1944.40260832 1191.24233064 738.420314886 2289.90331088 1.5200009185
6 8930.5 0.1 2.81641128736e-06 2.81649919657e-06 6.75930047647e-06 8.62171955598e-07 0.1 1977.0 3131.0 3000.0 1831.0 1056.0 669.0 2084.0 61480.0 8000052.0 48719.0 80229.0 8000052.0 66544.0 49831.0 8000052.0 57877.0 52196.0 8000052.0 53048.0 42582.0 8000052.0 34820.0 26561.0 8000052.0 24550.0 74208.0 8000052.0 57273.0 2136.54232322 3484.79742131 3281.59064228 1989.06067356 1115.33575534 694.75897693 2285.15237215 1.82000110219
7 8930.75 0.1 2.8163310809e-06 2.81635284424e-06 6.75780944335e-06 8.63894682664e-07 0.1 1885.0 3196.0 3070.0 1833.0 1126.0 712.0 2179.0 61828.0 8000056.0 49158.0 80973.0 8000056.0 67168.0 49473.0 8000056.0 57602.0 52026.0 8000056.0 52990.0 42308.0 8000056.0 34616.0 26190.0 8000056.0 24238.0 74126.0 8000056.0 57208.0 2038.54355464 3560.91116461 3356.60828587 1991.01478696 1188.87374218 739.049771332 2389.0608891 2.12000128589
8 8931.0 0.1 2.81648696997e-06 2.8157994686e-06 6.76022431789e-06 8.62283095335e-07 0.1 1966.0 3124.0 2911.0 1811.0 986.0 716.0 2118.0 61622.0 8000054.0 49047.0 80192.0 8000054.0 66580.0 49722.0 8000054.0 57768.0 52015.0 8000054.0 52907.0 42613.0 8000054.0 34759.0 26481.0 8000054.0 24459.0 73827.0 8000054.0 57073.0 2125.73143008 3477.1800049 3183.66732733 1966.87155145 1041.31451394 743.464315771 2321.61277174 2.42000146959
9 8931.25 0.1 2.81606001732e-06 2.81611784911e-06 6.75906107976e-06 8.64427028558e-07 0.1 2081.0 3208.0 3061.0 1847.0 990.0 690.0 2118.0 61564.0 8000055.0 48935.0 80627.0 8000055.0 66773.0 49743.0 8000055.0 57804.0 52199.0 8000055.0 53132.0 42399.0 8000055.0 34705.0 26454.0 8000055.0 24453.0 74139.0 8000055.0 57167.0 2249.68257032 3571.94771553 3347.90833113 2006.6944018 1045.42739537 716.458356534 2322.04098243 2.72000165329
10 8931.5 0.1 2.81631616446e-06 2.81583443666e-06 6.76218106196e-06 8.62690607707e-07 0.1 2018.0 3093.0 3012.0 1856.0 1114.0 705.0 2217.0 61861.0 8000058.0 49118.0 79893.0 8000058.0 66310.0 49491.0 8000058.0 57601.0 51944.0 8000058.0 52858.0 42379.0 8000058.0 34777.0 26855.0 8000058.0 24756.0 74891.0 8000058.0 57663.0 2182.25702243 3441.11006341 3293.19661018 2015.57767004 1176.4896786 732.388475509 2432.6477986 3.02000183699
11 8931.75 0.1 2.81616259844e-06 2.81579152132e-06 6.76143303896e-06 8.64701515589e-07 0.1 1937.0 3137.0 2898.0 1881.0 1068.0 670.0 2092.0 61695.0 8000053.0 48832.0 80768.0 8000053.0 66942.0 49747.0 8000053.0 57709.0 52474.0 8000053.0 53463.0 42652.0 8000053.0 34970.0 26800.0 8000053.0 24656.0 74706.0 8000053.0 57529.0 2093.7267063 3493.86541677 3169.17933289 2044.72155977 1128.26622311 695.924404154 2294.96696838 3.32000202069
12 8932.0 0.1 2.81550517449e-06 2.81580766042e-06 6.7624103106e-06 8.63413566198e-07 0.1 2107.0 3122.0 3010.0 1816.0 1108.0 731.0 2091.0 61887.0 8000055.0 49162.0 80753.0 8000055.0 66880.0 49924.0 8000055.0 58014.0 51894.0 8000055.0 52967.0 42621.0 8000055.0 34891.0 26377.0 8000055.0 24439.0 74459.0 8000055.0 57436.0 2278.65841866 3476.82154072 3293.24963002 1972.44620749 1170.38427133 759.007763163 2293.47048246 3.62000220439
13 8932.25 0.1 2.81562169393e-06 2.81585999024e-06 6.76385842837e-06 8.63819978176e-07 0.1 1939.0 3178.0 2990.0 1791.0 1068.0 733.0 2133.0 61740.0 8000057.0 49070.0 80284.0 8000057.0 66593.0 49740.0 8000057.0 57760.0 52195.0 8000057.0 53061.0 42536.0 8000057.0 34681.0 26410.0 8000057.0 24486.0 74455.0 8000057.0 57379.0 2096.64283041 3537.40041685 3270.03568579 1945.64509353 1127.77548083 761.138717322 2339.3348847 3.92000238809
14 8932.5 0.1 2.81548267756e-06 2.81518300374e-06 6.76470059615e-06 8.64285689134e-07 0.1 1978.0 3133.0 2875.0 1760.0 1024.0 740.0 2072.0 61784.0 8000058.0 49040.0 80615.0 8000058.0 67071.0 50089.0 8000058.0 58273.0 52005.0 8000058.0 53071.0 42165.0 8000058.0 34594.0 26606.0 8000058.0 24568.0 74668.0 8000058.0 57634.0 2138.73087624 3490.02524959 3146.84276134 1911.94758694 1081.12330325 768.516959956 2273.3746334 4.22000257179
15 8932.75 0.1 2.81534060454e-06 2.81531052712e-06 6.76686115754e-06 8.6375725575e-07 0.1 1986.0 3113.0 2948.0 1781.0 1059.0 761.0 2184.0 62168.0 8000058.0 49376.0 80505.0 8000058.0 66635.0 49449.0 8000058.0 57495.0 52111.0 8000058.0 53007.0 42539.0 8000058.0 34758.0 26685.0 8000058.0 24678.0 74568.0 8000058.0 57454.0 2148.56575188 3465.37882255 3222.68959592 1934.60350257 1118.39722668 790.458494803 2395.57636996 4.52000275549
16 8933.0 0.1 2.81503188304e-06 2.81501293182e-06 6.76607205318e-06 8.64328115414e-07 0.1 1942.0 3090.0 2824.0 1795.0 1014.0 689.0 2132.0 61876.0 8000057.0 49052.0 80170.0 8000057.0 66473.0 49932.0 8000057.0 57933.0 51728.0 8000057.0 52756.0 42461.0 8000057.0 34719.0 26487.0 8000057.0 24518.0 74594.0 8000057.0 57518.0 2099.86913675 3438.76238405 3089.37334904 1948.97896013 1070.80160492 715.489467245 2338.77295155 4.82000293919
17 8933.25 0.1 2.8150331057e-06 2.81486682403e-06 6.76702536069e-06 8.63884412325e-07 0.1 1955.0 3171.0 2829.0 1791.0 1055.0 712.0 2049.0 61774.0 8000054.0 49102.0 80417.0 8000054.0 66751.0 49556.0 8000054.0 57489.0 52475.0 8000054.0 53312.0 42337.0 8000054.0 34737.0 26502.0 8000054.0 24410.0 74612.0 8000054.0 57552.0 2114.05400777 3530.5280105 3092.61885001 1946.44893167 1114.10922289 739.261180925 2247.84406798 5.12000312289
18 8933.5 0.1 2.81475128272e-06 2.81467963488e-06 6.76545045315e-06 8.65651155129e-07 0.1 1950.0 3069.0 2939.0 1911.0 1053.0 686.0 2122.0 62238.0 8000053.0 49390.0 80807.0 8000053.0 66872.0 50025.0 8000053.0 57993.0 52589.0 8000053.0 53634.0 42579.0 8000053.0 34853.0 26414.0 8000053.0 24468.0 75110.0 8000053.0 57954.0 2109.68295462 3417.78190556 3215.51123336 2077.89630472 1112.22004185 712.316538237 2329.50000281 5.42000330658
19 8933.75 0.1 2.81510854379e-06 2.81407429622e-06 6.76763192201e-06 8.64407832806e-07 0.1 2030.0 3162.0 2815.0 1839.0 1074.0 733.0 2139.0 61564.0 8000054.0 48911.0 80870.0 8000054.0 66876.0 49921.0 8000054.0 57947.0 52117.0 8000054.0 53099.0 42466.0 8000054.0 34774.0 26951.0 8000054.0 24885.0 74476.0 8000054.0 57437.0 2194.47032614 3521.40345523 3079.58794106 1997.88199132 1134.25400148 761.626094765 2346.12733331 5.72000349028
20 8934.0 0.1 2.81440123534e-06 2.81431711637e-06 6.76617622375e-06 8.66026756091e-07 0.1 1993.0 3141.0 2965.0 1798.0 1025.0 759.0 2117.0 62256.0 8000052.0 49364.0 80007.0 8000052.0 66378.0 49913.0 8000052.0 57940.0 52375.0 8000052.0 53315.0 42446.0 8000052.0 34698.0 26930.0 8000052.0 24739.0 74335.0 8000052.0 57353.0 2156.12604601 3494.93160769 3243.649139 1954.03875014 1082.38268632 788.474871747 2321.65805061 6.02000367398
21 8934.25 0.1 2.81426845453e-06 2.81438607436e-06 6.76886888651e-06 8.64288134453e-07 0.1 2023.0 3214.0 2837.0 1808.0 1098.0 734.0 2073.0 62030.0 8000056.0 49262.0 80989.0 8000056.0 67143.0 50107.0 8000056.0 58179.0 52271.0 8000056.0 53238.0 42230.0 8000056.0 34587.0 26411.0 8000056.0 24409.0 75075.0 8000056.0 57856.0 2188.18255675 3580.83719365 3104.81818993 1964.65269641 1159.24953477 762.093424836 2275.36093703 6.32000385768
22 8934.5 0.1 2.81415743706e-06 2.81400044759e-06 6.76911818676e-06 8.66021498656e-07 0.1 1915.0 3132.0 2895.0 1920.0 1093.0 738.0 2017.0 62253.0 8000057.0 49480.0 81014.0 8000057.0 67162.0 49727.0 8000057.0 57674.0 52278.0 8000057.0 53215.0 42582.0 8000057.0 34831.0 26688.0 8000057.0 24649.0 74704.0 8000057.0 57480.0 2072.09838705 3489.59160732 3165.72320062 2086.28711181 1154.43315558 766.536712874 2212.52618327 6.62000404138
23 8934.75 0.1 2.81413163894e-06 2.81398773193e-06 6.77183200151e-06 8.64999110882e-07 0.1 1930.0 3111.0 2911.0 1763.0 1087.0 683.0 2083.0 62243.0 8000064.0 49456.0 81008.0 8000064.0 67088.0 49923.0 8000064.0 57978.0 52306.0 8000064.0 53184.0 42234.0 8000064.0 34732.0 26840.0 8000064.0 24772.0 74393.0 8000064.0 57301.0 2088.25138342 3465.7978156 3184.76019432 1915.60809232 1147.8780883 709.548613301 2284.20986929 6.92000422508
24 8935.0 0.1 2.81419509496e-06 2.81369356009e-06 6.77086732326e-06 8.66599938808e-07 0.1 1932.0 3176.0 2895.0 1797.0 1073.0 694.0 2084.0 61691.0 8000058.0 49072.0 80536.0 8000058.0 66890.0 49855.0 8000058.0 57887.0 51918.0 8000058.0 52955.0 42857.0 8000058.0 35010.0 26520.0 8000058.0 24504.0 74882.0 8000058.0 57775.0 2089.06607772 3536.90591576 3166.7927691 1951.78069861 1133.64488541 720.670375912 2287.09452236 7.22000440878
25 8935.25 0.1 2.81342775394e-06 2.81371996953e-06 6.77083052122e-06 8.65002656594e-07 0.1 1949.0 3127.0 2905.0 1739.0 1030.0 733.0 2120.0 62025.0 8000051.0 49262.0 80272.0 8000051.0 66717.0 49656.0 8000051.0 57540.0 52124.0 8000051.0 53076.0 42668.0 8000051.0 34833.0 26876.0 8000051.0 24767.0 74808.0 8000051.0 57604.0 2108.13897066 3481.28798443 3175.98784755 1889.17935547 1087.90773571 761.490312097 2325.97927012 7.52000459248
26 8935.5 0.1 2.81318786817e-06 2.81327406565e-06 6.76964270763e-06 8.66499069409e-07 0.1 1907.0 3142.0 2948.0 1845.0 1052.0 709.0 2088.0 62219.0 8000054.0 49239.0 81017.0 8000054.0 67260.0 49857.0 8000054.0 57921.0 52288.0 8000054.0 53258.0 42667.0 8000054.0 34849.0 26941.0 8000054.0 24817.0 74373.0 8000054.0 57357.0 2062.69308589 3501.26061358 3224.93454756 2004.92311661 1111.17024978 736.61629511 2289.88020048 7.82000477618
27 8935.75 0.1 2.81240744468e-06 2.81286056225e-06 6.77179703346e-06 8.65271641658e-07 0.1 2007.0 3167.0 2952.0 1761.0 1086.0 745.0 2102.0 62270.0 8000048.0 49358.0 80388.0 8000048.0 66727.0 49892.0 8000048.0 58006.0 52477.0 8000048.0 53439.0 42745.0 8000048.0 34888.0 26967.0 8000048.0 24822.0 74459.0 8000048.0 57401.0 2171.25675958 3525.93101235 3229.73892499 1914.20902091 1147.15943453 774.026697787 2305.41411191 8.12000495988
28 8936.0 0.1 2.81273120489e-06 2.81281214494e-06 6.77191367516e-06 8.66868190276e-07 0.1 1907.0 3213.0 2885.0 1863.0 1095.0 693.0 2106.0 61950.0 8000052.0 49244.0 80871.0 8000052.0 67046.0 50284.0 8000052.0 58430.0 52438.0 8000052.0 53321.0 42670.0 8000052.0 34827.0 26631.0 8000052.0 24673.0 74665.0 8000052.0 57586.0 2062.63344824 3579.13259455 3158.61913131 2024.71523226 1156.55232672 719.81603211 2310.51094791 8.42000514358
29 8936.25 0.1 2.81231794602e-06 2.81296167618e-06 6.77186391292e-06 8.67019677774e-07 0.1 1969.0 3171.0 2840.0 1828.0 1086.0 703.0 2100.0 61619.0 8000054.0 49019.0 80402.0 8000054.0 66604.0 49824.0 8000054.0 57850.0 52736.0 8000054.0 53626.0 42572.0 8000054.0 34853.0 26787.0 8000054.0 24672.0 75169.0 8000054.0 57799.0 2128.88568696 3529.72631087 3106.44327771 1987.6634554 1147.0748724 730.216728005 2304.82811586 8.72000532728
30 8936.5 0.1 2.81253521259e-06 2.81264818632e-06 6.77434725639e-06 8.65471179669e-07 0.1 1905.0 3047.0 2935.0 1760.0 1051.0 712.0 2069.0 61988.0 8000047.0 49225.0 80503.0 8000047.0 66820.0 50267.0 8000047.0 58266.0 52059.0 8000047.0 52975.0 43009.0 8000047.0 35178.0 26871.0 8000047.0 24808.0 75668.0 8000047.0 58183.0 2060.42269445 3392.86822746 3212.56081254 1911.68770484 1110.6949196 739.716938379 2272.27698924 9.02000551097
31 8936.75 0.1 2.81314458603e-06 2.81222624656e-06 6.77512315603e-06 8.67352852455e-07 0.1 1996.0 3159.0 2942.0 1834.0 1073.0 695.0 2104.0 62253.0 8000057.0 49409.0 80859.0 8000057.0 67190.0 49923.0 8000057.0 57942.0 52294.0 8000057.0 53168.0 42866.0 8000057.0 35013.0 26986.0 8000057.0 24785.0 75399.0 8000057.0 58104.0 2159.51516363 3519.74929388 3218.50150586 1992.70323479 1133.65118142 722.042182417 2310.35448261 9.32000569467
32 8937.0 0.1 2.81186495072e-06 2.8122142645e-06 6.77472713666e-06 8.65783446874e-07 0.1 2013.0 3194.0 2980.0 1824.0 1088.0 705.0 2136.0 62376.0 8000058.0 49448.0 80790.0 8000058.0 66857.0 50090.0 8000058.0 58106.0 52385.0 8000058.0 53289.0 42580.0 8000058.0 34920.0 27037.0 8000058.0 24906.0 75480.0 8000058.0 58088.0 2178.07040294 3556.89738289 3260.95178614 1982.22070031 1149.30036372 732.562748285 2345.46234125 9.62000587837
33 8937.25 0.1 2.81208564074e-06 2.81187106401e-06 6.77515934675e-06 8.67673189212e-07 0.1 2063.0 3277.0 2901.0 1759.0 1073.0 754.0 2096.0 62135.0 8000059.0 49270.0 80342.0 8000059.0 66723.0 49834.0 8000059.0 58024.0 52564.0 8000059.0 53397.0 42420.0 8000059.0 34667.0 27019.0 8000059.0 24867.0 74916.0 8000059.0 57681.0 2231.50680994 3648.3515661 3174.00094981 1911.93737133 1133.01493354 783.432967816 2299.94843589 9.92000606207
34 8937.5 0.1 2.81198391548e-06 2.8115326319e-06 6.77713039594e-06 8.6588321588e-07 0.1 2041.0 3068.0 2977.0 1821.0 1022.0 759.0 2122.0 61945.0 8000057.0 49146.0 80584.0 8000057.0 66772.0 49911.0 8000057.0 57952.0 52105.0 8000057.0 53035.0 42835.0 8000057.0 35048.0 27000.0 8000057.0 24861.0 75259.0 8000057.0 58032.0 2207.2461093 3416.03893956 3256.83459826 1978.13446425 1079.81889575 788.61944824 2329.82183001 10.2200062458
35 8937.75 0.1 2.81173828321e-06 2.81153238737e-06 6.77702549176e-06 8.67726863959e-07 0.1 1911.0 3158.0 2936.0 1851.0 1079.0 678.0 2107.0 61898.0 8000054.0 49140.0 80477.0 8000054.0 66782.0 50195.0 8000054.0 58213.0 52551.0 8000054.0 53429.0 42735.0 8000054.0 34902.0 26695.0 8000054.0 24635.0 75835.0 8000054.0 58440.0 2066.62567968 3516.25030456 3213.36714278 2012.02915113 1139.78684413 704.203225136 2314.96173706 10.5200064295
36 8938.0 0.1 2.81099930788e-06 2.81116607862e-06 6.77799518292e-06 8.66440748557e-07 0.1 1982.0 3087.0 2883.0 1781.0 1082.0 668.0 2080.0 62343.0 8000054.0 49464.0 81396.0 8000054.0 67451.0 50283.0 8000054.0 58261.0 52398.0 8000054.0 53331.0 43199.0 8000054.0 35289.0 27106.0 8000054.0 25024.0 74685.0 8000054.0 57577.0 2144.56990046 3441.16056425 3155.62611091 1935.6156962 1143.66877747 694.239471509 2281.96134351 10.8200066132
37 8938.25 0.1 2.81090883108e-06 2.8110516377e-06 6.77751418872e-06 8.68361546443e-07 0.1 1969.0 3078.0 2893.0 1763.0 1036.0 722.0 2107.0 62215.0 8000057.0 49435.0 80974.0 8000057.0 67168.0 50103.0 8000057.0 58002.0 52489.0 8000057.0 53316.0 42737.0 8000057.0 35006.0 26841.0 8000057.0 24768.0 74945.0 8000057.0 57799.0 2130.37473649 3429.43865291 3165.25986579 1916.0337204 1094.52998433 750.060403586 2312.43972849 11.1200067969
38 8938.5 0.1 2.81092472565e-06 2.81101984855e-06 6.77936443916e-06 8.68016511966e-07 0.1 1943.0 3046.0 2918.0 1854.0 1076.0 693.0 2163.0 61935.0 8000055.0 49198.0 80643.0 8000055.0 66739.0 49740.0 8000055.0 57897.0 52659.0 8000055.0 53496.0 42604.0 8000055.0 34843.0 27067.0 8000055.0 24905.0 74786.0 8000055.0 57665.0 2101.42338077 3391.39982795 3191.95002002 2015.52152484 1136.50077672 720.095382758 2373.36828143 11.4200069806
39 8938.75 0.1 2.81051476796e-06 2.81032048739e-06 6.77924718612e-06 8.68584926312e-07 0.1 1958.0 3043.0 2949.0 1795.0 1077.0 733.0 2132.0 63229.0 8000053.0 49931.0 81303.0 8000053.0 67377.0 50093.0 8000053.0 58285.0 52820.0 8000053.0 53721.0 42810.0 8000053.0 35031.0 26680.0 8000053.0 24665.0 75499.0 8000053.0 58165.0 2120.32863441 3391.68400356 3227.90001088 1952.08069693 1137.89865228 761.359996121 2341.34853644 11.7200071643
40 8939.0 0.1 2.81012999706e-06 2.81037257268e-06 6.77936395009e-06 8.68182793642e-07 0.1 1981.0 3125.0 2930.0 1820.0 1004.0 703.0 2033.0 62410.0 8000053.0 49451.0 81332.0 8000053.0 67326.0 50110.0 8000053.0 58223.0 52648.0 8000053.0 53580.0 42402.0 8000053.0 34745.0 26784.0 8000053.0 24783.0 74702.0 8000053.0 57557.0 2143.46586626 3482.82187852 3206.81132199 1978.8049728 1060.27323134 730.332228709 2230.33573146 12.020007348
41 8939.25 0.1 2.81042135679e-06 2.81010419894e-06 6.78266513042e-06 8.68043410472e-07 0.1 2040.0 3221.0 2872.0 1785.0 1060.0 702.0 2070.0 62392.0 8000051.0 49582.0 81038.0 8000051.0 67176.0 50545.0 8000051.0 58551.0 53090.0 8000051.0 53906.0 43045.0 8000051.0 35140.0 26959.0 8000051.0 24806.0 74912.0 8000051.0 57802.0 2207.72952564 3588.8423301 3145.0714463 1941.81407997 1120.14954694 729.333892538 2271.83226769 12.3200075317
42 8939.5 0.1 2.80991737659e-06 2.80996016967e-06 6.78305870447e-06 8.68707803579e-07 0.1 1946.0 3140.0 2849.0 1837.0 1003.0 740.0 2066.0 62328.0 8000055.0 49302.0 80996.0 8000055.0 67010.0 50104.0 8000055.0 58135.0 53095.0 8000055.0 53851.0 42533.0 8000055.0 34732.0 27233.0 8000055.0 24981.0 75303.0 8000055.0 57923.0 2105.10540396 3497.68185488 3117.74334153 1998.21921426 1059.2154896 769.033107297 2267.97792112 12.6200077154
43 8939.75 0.1 2.80983949319e-06 2.80978227273e-06 6.78347330827e-06 8.68153083019e-07 0.1 1926.0 3217.0 2919.0 1855.0 969.0 706.0 2142.0 62416.0 8000049.0 49473.0 80535.0 8000049.0 66680.0 50362.0 8000049.0 58493.0 52101.0 8000049.0 53144.0 42942.0 8000049.0 35038.0 26791.0 8000049.0 24663.0 74751.0 8000049.0 57649.0 2084.02519183 3581.41328485 3196.18111678 2015.39553049 1023.82011213 733.323845798 2350.25802592 12.9200078991
44 8940.0 0.1 2.80982249822e-06 2.8094072831e-06 6.78218425849e-06 8.69521850195e-07 0.1 1962.0 3139.0 2796.0 1777.0 1031.0 713.0 2048.0 62342.0 8000048.0 49297.0 80839.0 8000048.0 67009.0 50453.0 8000048.0 58497.0 52473.0 8000048.0 53337.0 43007.0 8000048.0 35166.0 26854.0 8000048.0 24783.0 74918.0 8000048.0 57749.0 2122.40195288 3496.48650216 3061.55794259 1931.30556016 1089.53966142 740.727774177 2247.5093666 13.2200080828
45 8940.25 0.1 2.80925860772e-06 2.80957185305e-06 6.78429249005e-06 8.68137188447e-07 0.1 1924.0 3166.0 2928.0 1821.0 1071.0 711.0 2066.0 62415.0 8000049.0 49361.0 81606.0 8000049.0 67656.0 50093.0 8000049.0 58077.0 52523.0 8000049.0 53530.0 42829.0 8000049.0 35001.0 27084.0 8000049.0 24942.0 74569.0 8000049.0 57504.0 2081.51396162 3530.43681696 3203.91112648 1979.71070268 1131.51294147 738.839869909 2266.316506 13.5200082665
